StudentID,Age,Gender,School_Type,Socioeconomic_Status,Mathematics_Score,Science_Score,Language_Arts_Score,Social_Studies_Score,Mathematics_Improvement,Science_Improvement,Language_Arts_Improvement,Social_Studies_Improvement,Logical_Reasoning,Critical_Thinking,Analytical_Ability,Creativity,Communication,Emotional_Intelligence,Social_Skills,Leadership,Sports_Participation,Sports_Involvement,Arts_Participation,Arts_Involvement,Music_Participation,Music_Involvement,Science_Club_Participation,Science_Club_Involvement,Debate_Participation,Debate_Involvement,Community_Service_Participation,Community_Service_Involvement,Learning_Style,STEM_Score,Business_Finance_Score,Arts_Media_Score,Healthcare_Score,Education_Score,Social_Services_Score,Trades_Manufacturing_Score,Government_Law_Score,Primary_Career_Recommendation,Secondary_Career_Recommendations,Recommendation_Confidence
STU0076,11,Male,Private,High,60,78,97,62,10,-1,-1,4,5,5,7,4,5,9,9,6,0,0,0,0,0,0,0,0,1,3,1,2,Visual,49.44267132334579,41.08595244549464,42.45740308496395,76.6495954912916,79.26749089018982,81.53846646834417,36.25527235190879,61.38671829863106,Social_Services,"['Education', 'Healthcare']",2.2709755781543493
STU0077,8,Male,Public,High,65,63,72,46,3,1,-4,6,1,5,3,6,3,6,3,8,0,0,0,0,0,0,1,4,0,0,0,0,Visual,26.995812964655347,51.369402845415436,29.832250070733302,48.83777850824491,33.95513953142687,37.726394472656665,49.63296757585762,69.83060387048039,Government_Law,"['Business_Finance', 'Trades_Manufacturing']",18.461201025064952
STU0078,8,Female,Public,Middle,70,45,82,70,4,-2,-4,0,3,7,10,7,6,2,6,4,0,0,0,0,1,5,0,0,0,0,0,0,Kinesthetic,34.56069548405616,38.33931802560193,56.427352951465046,41.00624482254235,47.10982681757186,37.73010077155934,52.6295515978241,16.877808232175816,Arts_Media,"['Trades_Manufacturing', 'Education']",3.797801353640949
STU0079,10,Male,Public,High,83,92,72,80,1,6,-4,1,5,4,2,8,3,7,3,9,1,4,1,2,0,0,0,0,0,0,0,0,Auditory,34.26053253508105,63.94417883969721,62.30421517032947,60.071101042975464,37.9720711229749,49.02603750197202,64.16806526274227,61.255166477613635,Trades_Manufacturing,"['Business_Finance', 'Arts_Media']",0.2238864230450659
STU0080,8,Female,Public,Low,83,65,53,50,5,-2,3,0,6,6,9,5,2,3,3,3,0,0,0,0,1,5,1,4,0,0,0,0,Visual,73.97378310531789,29.324780483080666,29.035284831102636,43.5985936866921,30.663524921439905,22.646399741090782,29.613938765244956,23.59899000245576,STEM,"['Healthcare', 'Education']",30.375189418625794
STU0081,8,Male,Public,Low,66,54,78,63,10,7,5,2,2,6,2,2,7,6,6,5,0,0,0,0,0,0,1,4,0,0,0,0,Visual,27.186278445798926,46.75219593047895,44.70495276008164,57.05791131823481,63.77085923125141,46.50586087656974,36.49203747356978,45.22071053774699,Education,"['Healthcare', 'Business_Finance']",6.712947913016599
STU0082,12,Female,Private,Middle,47,63,60,66,-10,-2,-2,11,8,9,4,2,3,9,1,3,0,0,0,0,0,0,0,0,0,0,0,0,Kinesthetic,47.20575959266858,36.44169734561661,10.147236595730913,74.57229792560136,14.21722689387881,36.5289931202366,31.160099792660567,28.287157240000653,Healthcare,"['STEM', 'Social_Services']",27.366538332932784
STU0083,10,Female,Public,Middle,73,58,68,100,7,-1,-3,-4,7,3,2,3,5,10,1,6,1,1,0,0,0,0,0,0,0,0,0,0,Visual,38.26730126514709,31.34295796090238,33.96596174229888,58.319506200629824,27.582652904600224,54.709381242454356,39.48562920133629,55.86662585675782,Healthcare,"['Government_Law', 'Social_Services']",2.4528803438720033
STU0084,12,Female,Public,Middle,56,59,74,73,9,-1,0,1,7,9,7,4,9,8,4,3,0,0,0,0,0,0,1,4,1,5,0,0,Reading/Writing,49.34627469720797,55.27294338727871,45.57232897961151,69.95435375842393,52.127803512329876,41.168874788092594,32.64456755823915,58.5420195805622,Healthcare,"['Government_Law', 'Business_Finance']",11.412334177861737
STU0085,12,Female,Public,High,47,66,40,41,4,0,2,3,7,9,6,6,4,6,3,7,1,4,1,4,0,0,0,0,1,2,1,4,Kinesthetic,33.94481295454753,48.175763371001075,41.93160121586716,65.63303635327581,41.03701930612794,49.70379941389862,38.53869635386125,62.89656555102471,Healthcare,"['Government_Law', 'Social_Services']",2.7364708022511053
STU0086,10,Male,Public,High,51,95,45,37,-1,7,3,1,5,2,8,5,9,10,7,3,1,3,0,0,0,0,1,5,0,0,0,0,Auditory,52.31753395102883,22.12129347407747,63.78888616496021,69.28802842733015,63.17637754968348,66.83958152704223,47.451901568706006,23.801052148536506,Healthcare,"['Social_Services', 'Arts_Media']",2.4484469002879194
STU0087,7,Male,Public,Middle,74,60,83,80,-3,0,-2,6,2,2,3,5,6,5,7,5,0,0,0,0,0,0,1,2,0,0,0,0,Auditory,25.671607926065693,39.2348215560159,51.14954309537394,36.43354566768684,65.9486876189405,47.13431936644654,56.10109958429086,71.86884754120662,Government_Law,"['Education', 'Trades_Manufacturing']",5.920159922266123
STU0088,12,Female,Public,Middle,90,94,60,100,13,0,1,-6,8,7,7,9,3,4,4,7,1,2,0,0,0,0,0,0,1,1,1,2,Visual,66.74673131576587,69.49897511197236,57.92227563179924,61.8517896761856,35.7977197914924,54.16104293563615,64.91762268255272,79.0274473921404,Government_Law,"['Business_Finance', 'STEM']",9.528472280168046
STU0089,11,Male,Public,Low,70,82,60,65,-2,-1,9,11,3,8,8,9,1,8,7,8,0,0,1,3,0,0,0,0,0,0,0,0,Kinesthetic,34.98691474459834,54.3008726648904,51.43850861240302,76.0061223681314,39.12370975833024,64.23949778122193,79.03400544540794,45.67916955026693,Trades_Manufacturing,"['Healthcare', 'Social_Services']",3.0278830772765417
STU0090,11,Male,Public,Low,73,75,72,64,9,0,-3,-4,3,3,1,3,8,6,4,9,0,0,0,0,0,0,0,0,1,1,0,0,Auditory,12.466153906134322,55.042381505771665,47.82589110087441,39.613618663285074,62.18095075192198,41.1299552979086,44.93859102769527,70.87194832186823,Government_Law,"['Education', 'Business_Finance']",8.690997569946248
STU0091,8,Male,Public,Middle,87,81,64,76,3,3,1,-3,2,7,8,9,10,8,8,6,1,3,0,0,1,5,0,0,0,0,0,0,Reading/Writing,47.47445745472881,50.251367855954676,81.47129695603817,57.3974973961803,57.14863731582156,69.82281069378162,56.29512156436719,61.79458589078762,Arts_Media,"['Social_Services', 'Government_Law']",11.648486262256554
STU0092,11,Male,Private,Middle,46,70,76,58,12,0,4,0,2,7,1,1,4,9,4,6,0,0,0,0,1,2,0,0,0,0,1,3,Visual,13.952462068136457,44.23647355995073,32.71709342527846,71.47902301395219,47.17843158179233,64.3042095186065,20.39130712072546,46.68994064369489,Healthcare,"['Social_Services', 'Education']",7.174813495345688
STU0093,8,Male,Public,Middle,77,89,69,31,0,1,-2,-1,2,7,6,4,6,4,2,1,1,2,0,0,0,0,1,1,0,0,1,1,Auditory,37.434716962874106,26.6262767213031,33.957599283480846,54.65725095520364,43.50726113765552,39.29643061442377,31.651942910909845,17.81869419082134,Healthcare,"['Education', 'Social_Services']",11.149989817548118
STU0094,7,Female,Public,Middle,69,78,72,85,-6,7,5,4,6,2,2,8,2,10,10,6,1,3,0,0,1,1,0,0,0,0,1,2,Auditory,47.347168290033466,35.46750385129344,52.648914214457,59.30845377272564,48.80047434660186,85.26277782025153,61.268047707274654,43.33157640024047,Social_Services,"['Trades_Manufacturing', 'Healthcare']",23.994730112976875
STU0095,10,Male,Charter,Middle,78,45,59,60,2,3,-4,3,8,8,9,9,4,2,4,5,0,0,1,1,0,0,1,4,0,0,0,0,Kinesthetic,62.925225767847095,55.29682020548587,52.98161326887454,42.59275369523829,41.88510449190188,30.495990954287283,73.43332440252824,51.6225011852307,Trades_Manufacturing,"['STEM', 'Business_Finance']",10.508098634681147
STU0096,10,Female,Public,Low,62,74,72,85,-5,-3,5,2,3,10,10,5,8,7,10,9,1,3,0,0,0,0,0,0,0,0,0,0,Reading/Writing,54.491343217310096,82.33844606049794,45.773009360965254,67.70013277320137,81.03614537323469,76.54746085165898,43.83144505943484,63.48230689724584,Business_Finance,"['Education', 'Social_Services']",1.302300687263255
STU0097,10,Male,Public,Middle,57,81,86,58,15,1,2,-5,6,8,10,2,2,8,3,4,0,0,0,0,1,4,0,0,0,0,0,0,Reading/Writing,62.5769386659478,57.24615759165281,24.57463021376853,74.86493359727105,30.308360068930877,59.918779850151715,20.597719887252598,28.666720843739213,Healthcare,"['STEM', 'Social_Services']",12.287994931323247
STU0098,11,Female,Public,Low,72,65,61,71,5,0,-5,1,3,5,10,8,6,4,5,4,0,0,0,0,0,0,0,0,1,5,1,4,Visual,51.527179365469614,56.49156813281948,49.1274332345706,49.73546603634337,54.890519178388764,50.372853903153256,56.69009845133509,40.319555750176136,Trades_Manufacturing,"['Business_Finance', 'Education']",0.19853031851560843
STU0099,7,Male,Public,Low,94,71,83,82,5,4,5,2,9,7,3,8,2,2,4,2,1,2,1,5,1,1,0,0,1,2,0,0,Reading/Writing,49.38371936199762,36.422113887603786,55.25180059143416,52.71652769362027,36.40121237029829,28.775583052686564,51.82453978399207,35.47314994359464,Arts_Media,"['Healthcare', 'Trades_Manufacturing']",2.53527289781389
STU0100,11,Female,Public,Middle,82,60,69,86,5,2,-2,8,1,7,4,9,8,9,10,7,0,0,0,0,0,0,0,0,0,0,0,0,Visual,36.847450838128516,78.7295810852985,65.08626389450775,67.1018969788483,76.92025803374935,72.35781916510012,49.07144313264166,55.10319898292102,Business_Finance,"['Education', 'Social_Services']",1.809323051549157
STU0101,11,Female,Charter,Low,62,49,81,73,-1,7,1,2,7,10,10,6,3,3,6,6,0,0,0,0,0,0,1,2,0,0,0,0,Reading/Writing,60.9776191829659,60.951656912579125,58.34645301431267,60.34280993000317,44.92176851953542,33.97321004085583,35.42287506721228,49.600798493373745,STEM,"['Business_Finance', 'Healthcare']",0.025962270386777675
STU0102,7,Male,Private,High,49,46,71,72,1,-1,5,3,8,4,5,9,9,3,3,7,0,0,1,1,1,1,1,5,0,0,1,3,Visual,54.798665435745654,49.316881826405805,78.3866808103468,37.094673200419884,53.94878431096858,29.167434355314974,43.73944666741448,47.83822774973234,Arts_Media,"['STEM', 'Education']",23.58801537460115
STU0103,7,Female,Private,Low,44,46,69,79,2,1,-2,11,9,5,3,10,6,9,3,9,1,3,0,0,0,0,0,0,0,0,1,2,Auditory,46.41461465613866,63.44124548260069,62.57892647348841,54.02134671411052,40.94406328727403,61.87511262266382,67.52059917890516,55.933565777486095,Trades_Manufacturing,"['Business_Finance', 'Arts_Media']",4.079353696304466
STU0104,7,Other,Private,Low,89,80,75,76,11,-3,0,-3,5,6,7,10,3,8,4,2,0,0,1,5,0,0,0,0,0,0,0,0,Reading/Writing,35.444390565252895,36.86310975848843,61.88878044743218,73.57927195315237,51.9054208878304,47.90338313071009,54.743469614051385,51.76224355402306,Healthcare,"['Arts_Media', 'Trades_Manufacturing']",11.690491505720189
STU0105,7,Female,Public,Middle,55,32,88,50,-3,1,7,0,6,6,2,8,2,4,3,10,0,0,1,5,0,0,0,0,1,1,0,0,Visual,32.40847595847963,62.443482847303244,59.42984154928593,50.94028008159077,8.77634576883628,31.30546103091383,57.04312549991878,64.567449655502,Government_Law,"['Business_Finance', 'Arts_Media']",2.123966808198759
STU0106,10,Female,Public,Middle,65,60,73,50,-1,-5,-8,-3,5,10,7,5,8,10,3,8,0,0,0,0,0,0,0,0,1,4,0,0,Reading/Writing,32.486385684332255,67.96652137816086,56.61661887807493,88.43636544236278,50.70836235854102,58.08119551975638,34.454920241603794,65.10399764154936,Healthcare,"['Business_Finance', 'Government_Law']",20.469844064201922
STU0107,9,Male,Private,Low,89,58,77,38,0,3,9,10,10,9,5,4,4,4,4,8,1,2,1,4,0,0,1,2,1,2,0,0,Reading/Writing,69.23941383199485,60.675407907304205,46.08788446732432,62.2626354263904,42.059671364634596,35.49516697923378,22.455581241778564,72.0047883130338,Government_Law,"['STEM', 'Healthcare']",2.765374481038947
STU0108,9,Female,Charter,Low,45,65,64,81,-1,1,-5,10,5,3,9,7,8,1,10,9,0,0,0,0,1,4,0,0,0,0,0,0,Visual,46.56158344459016,51.130685360157656,56.84752200779983,30.485496482808884,82.13717925252554,45.76033148650552,51.32061289586962,67.02699262321198,Education,"['Government_Law', 'Arts_Media']",15.11018662931356
STU0109,7,Male,Public,High,92,42,93,64,-5,2,-1,9,7,5,2,6,7,1,8,6,0,0,0,0,0,0,1,5,0,0,0,0,Auditory,35.355088472777126,43.49390412540502,58.66052592086473,30.347201388740498,63.85348407704657,40.82573514376342,49.627551725591346,61.61782457132422,Education,"['Government_Law', 'Arts_Media']",2.235659505722353
STU0110,9,Male,Charter,Middle,66,76,79,82,-10,5,3,4,4,1,9,4,2,9,7,2,0,0,0,0,0,0,1,4,0,0,0,0,Visual,54.429090979258355,21.362467491904535,19.049996148328788,54.926756972607706,46.223363345883435,65.81460367105785,48.794444895387734,39.022212941905195,Social_Services,"['Healthcare', 'STEM']",10.887846698450147
STU0111,9,Other,Public,Middle,52,50,71,76,-7,3,5,3,6,1,9,2,7,1,1,5,0,0,0,0,0,0,0,0,0,0,1,4,Visual,70.29895520291275,40.85881131713144,26.735024858713917,19.150467798981154,43.169364283382365,17.31742653957274,43.06240698610909,60.1194950703912,STEM,"['Government_Law', 'Education']",10.179460132521548
STU0112,7,Male,Public,Middle,66,86,68,54,7,-4,3,0,4,10,8,10,4,2,4,2,0,0,0,0,0,0,0,0,0,0,1,3,Auditory,48.77598997379046,53.80305319750348,68.82866974456574,47.112509580500586,41.894177045575894,32.99632906077508,64.50319234012254,18.526133955998976,Arts_Media,"['Trades_Manufacturing', 'Business_Finance']",4.325477404443205
STU0113,9,Female,Public,Low,59,60,84,68,1,0,2,5,2,5,5,9,6,7,6,4,0,0,0,0,0,0,0,0,0,0,0,0,Reading/Writing,23.147246943515874,24.303597959720353,67.74453883696275,63.021178691183565,50.73714408474351,50.86225418475417,44.43149171390779,50.28516149768322,Arts_Media,"['Healthcare', 'Social_Services']",4.723360145779182
STU0114,11,Female,Public,Middle,76,68,60,63,6,1,0,-4,2,1,3,4,8,2,7,5,1,2,0,0,0,0,0,0,0,0,0,0,Kinesthetic,25.4603069867116,34.78586562253485,33.604807167990025,32.14667034373857,59.258964906580836,38.04635351340188,52.19715229978947,56.81346924197669,Education,"['Government_Law', 'Trades_Manufacturing']",2.4454956646041452
STU0115,8,Female,Public,Middle,60,70,43,60,0,0,9,-4,4,7,10,3,9,4,10,8,0,0,0,0,0,0,1,5,0,0,0,0,Kinesthetic,52.435578496431965,58.38250094906997,53.10915062363938,43.26384851051728,68.1715977116843,47.96564097876341,49.371703207974505,38.85937768998542,Education,"['Business_Finance', 'Arts_Media']",9.789096762614328
STU0116,8,Other,Public,High,41,73,71,83,1,0,5,0,5,10,1,10,4,10,9,10,0,0,1,3,0,0,0,0,1,1,1,3,Reading/Writing,19.879093502822272,67.93952556524415,71.04113347560936,84.70505128684356,55.89832634715021,89.34628958870748,53.26513843888622,94.02000525395077,Government_Law,"['Social_Services', 'Healthcare']",4.673715665243293
STU0117,7,Male,Public,Low,66,70,87,100,10,10,7,11,1,8,10,6,3,2,1,9,0,0,1,5,0,0,1,3,1,4,0,0,Kinesthetic,55.080954228133805,63.97699783077692,39.52723309034572,46.43747279599729,29.816499730346102,24.125101580136157,37.948628140756114,88.7254213255882,Government_Law,"['Business_Finance', 'STEM']",24.748423494811284
STU0118,10,Male,Public,High,49,63,93,86,9,2,0,0,3,10,3,2,2,3,1,5,0,0,0,0,0,0,0,0,1,5,0,0,Reading/Writing,25.69762175423206,53.97138885587566,16.61297022246982,64.00989728056553,30.355945685494294,24.91387357697951,39.79580416037206,62.9104288341361,Healthcare,"['Government_Law', 'Business_Finance']",1.0994684464294266
STU0119,7,Male,Public,Low,73,75,68,69,6,3,-9,0,5,2,6,8,4,6,2,6,1,4,0,0,1,3,1,4,0,0,1,2,Auditory,56.590312914940725,42.7124588812692,63.961402741810225,44.48426512834031,37.157452069937726,43.10886816121021,54.28867502465911,40.90593589132659,Arts_Media,"['STEM', 'Trades_Manufacturing']",7.3710898268695
STU0120,10,Male,Charter,Low,52,76,70,88,3,-8,7,3,8,3,4,9,2,7,4,1,0,0,0,0,0,0,1,5,0,0,0,0,Visual,59.270105359367065,18.68632375039455,59.452037787640386,52.319465827560904,25.792905132627524,39.60231253820524,45.103549058377,26.921842155251902,Arts_Media,"['STEM', 'Healthcare']",0.18193242827332057
STU0121,8,Male,Public,Low,62,58,77,95,4,5,3,6,4,10,6,4,3,2,2,1,0,0,0,0,0,0,0,0,1,1,1,2,Auditory,32.77675945006633,47.79068099246387,20.96867869145163,49.535201755081886,30.998934365862247,42.50413959636992,36.399292498465094,28.148983834591125,Healthcare,"['Business_Finance', 'Social_Services']",1.7445207626180164
STU0122,7,Male,Public,Low,72,76,66,49,3,15,2,8,6,8,4,10,1,9,7,1,0,0,0,0,0,0,1,4,0,0,0,0,Auditory,41.53375000793372,39.841009556307,48.4956200810153,74.93971659424403,40.668620064220015,68.12569814069289,69.14969418846366,19.179569669889894,Healthcare,"['Trades_Manufacturing', 'Social_Services']",5.790022405780377
STU0123,12,Female,Public,High,66,87,77,88,1,8,0,-3,4,1,9,7,7,2,10,2,1,1,0,0,1,3,0,0,0,0,0,0,Kinesthetic,57.763922668894665,24.264195593559705,59.347420508915945,29.6874550097587,68.34800413549445,61.16640063026127,69.88232368012054,35.20840076768607,Trades_Manufacturing,"['Education', 'Social_Services']",1.5343195446260864
STU0124,11,Female,Public,Middle,73,80,68,81,0,0,0,1,5,9,8,1,6,4,8,8,1,4,0,0,0,0,0,0,1,2,1,4,Visual,48.129203674329865,65.60298070552288,16.157637131537168,63.54509621388791,59.64178430727575,63.87694057210721,28.7619737512602,73.22892315385096,Government_Law,"['Business_Finance', 'Social_Services']",7.625942448328075
STU0125,9,Male,Private,Low,80,83,85,87,7,13,0,3,7,5,10,2,1,5,1,5,0,0,0,0,1,5,1,5,0,0,0,0,Auditory,80.78690579816691,45.27430864460519,18.532059334534882,46.17730304961605,22.16035311134733,40.1996880167393,28.732659372861047,43.700028336693904,STEM,"['Healthcare', 'Business_Finance']",34.60960274855086
STU0126,10,Female,Public,High,52,72,80,82,-4,2,2,3,8,10,6,4,9,8,10,10,0,0,0,0,0,0,0,0,1,3,1,1,Auditory,57.27098101168359,74.48383336574514,43.381449043959385,65.5074759669649,79.8085700433011,72.76894814599446,21.060033704321125,83.07114697216241,Government_Law,"['Education', 'Business_Finance']",3.262576928861307
STU0127,12,Male,Private,High,69,55,82,66,9,3,-3,6,10,1,10,5,6,4,8,3,0,0,0,0,1,2,0,0,0,0,0,0,Auditory,68.23885266697903,33.110105505587406,54.86784846408982,31.254652576461105,69.7749502860753,51.48479941403031,44.87569574014788,37.49651335739053,Education,"['STEM', 'Arts_Media']",1.5360976190962674
STU0128,9,Male,Public,Middle,20,57,66,100,0,0,5,6,10,10,8,10,5,1,10,5,0,0,1,5,1,3,0,0,1,5,0,0,Visual,58.87618458686264,53.653191140329724,76.5339631127707,50.78525491270276,63.58850531159859,52.15745660357369,53.03258727994569,79.85438201274847,Government_Law,"['Arts_Media', 'Education']",3.320418899977767
STU0129,9,Female,Public,High,73,74,98,75,-4,0,12,2,8,8,7,8,1,7,9,8,0,0,1,5,0,0,0,0,1,3,0,0,Kinesthetic,57.33222331018598,64.31316146081288,63.47474995769408,66.88278679589108,42.996609203428875,70.89242881925928,89.30449686475353,71.1715089610461,Trades_Manufacturing,"['Government_Law', 'Social_Services']",18.13298790370743
STU0130,7,Female,Public,Low,65,84,77,63,0,-9,0,7,7,9,5,2,10,9,9,7,1,1,1,2,0,0,1,2,1,2,1,2,Kinesthetic,48.86710664168874,55.993955846723445,66.43740956935106,72.60655307431185,75.62454606852799,81.33386756794684,37.37582347181612,73.06349154453562,Social_Services,"['Education', 'Government_Law']",5.709321499418849
STU0131,9,Female,Public,High,55,100,73,77,-2,5,-5,6,4,9,9,2,5,5,2,10,0,0,1,3,0,0,1,1,1,1,0,0,Visual,66.11487062443054,64.36594720238415,37.831936926325426,55.59445557956033,29.038648973472515,34.3850039218219,18.524073553622227,65.34721756686487,STEM,"['Government_Law', 'Business_Finance']",0.767653057565667
STU0132,11,Male,Public,Middle,74,84,58,84,0,0,1,6,4,9,4,10,2,2,3,2,0,0,0,0,1,4,0,0,0,0,0,0,Visual,41.07928084390167,40.75945253748476,53.1592778106733,56.1985750453243,24.265140823817273,30.524779865944108,64.11679266060779,36.896475056925915,Trades_Manufacturing,"['Healthcare', 'Arts_Media']",7.918217615283488
STU0133,12,Female,Public,High,87,52,68,71,0,1,3,0,2,6,4,5,7,9,9,10,1,1,0,0,0,0,0,0,0,0,0,0,Visual,32.67436041021157,76.12445047939983,50.35584231151537,80.3399585056341,72.76201064727897,74.90776849997958,46.284953541431655,66.79990117741042,Healthcare,"['Business_Finance', 'Social_Services']",4.215508026234275
STU0134,9,Female,Public,Middle,62,58,71,75,-1,3,4,5,9,7,10,2,6,3,8,9,0,0,1,5,1,3,1,3,1,1,0,0,Visual,82.37174244729913,63.83145721364434,42.381250012764546,53.24540807451677,57.3296108503938,43.39354681153678,33.903316052928325,73.25515302866899,STEM,"['Government_Law', 'Business_Finance']",9.116589418630141
STU0135,7,Female,Public,Middle,55,100,58,71,0,0,10,8,6,7,9,3,4,2,4,10,0,0,1,3,0,0,1,4,0,0,0,0,Visual,69.00001891391845,61.28770631969939,41.06355835027061,53.9543501645437,29.44023403303714,34.83637886390337,22.22250629640102,72.9357943748763,Government_Law,"['STEM', 'Business_Finance']",3.935775460957842
STU0136,11,Female,Charter,Middle,72,66,65,60,1,3,6,0,3,4,4,10,3,4,5,4,0,0,0,0,1,2,1,2,0,0,0,0,Auditory,47.06873131342827,39.653290463800836,72.54252810365108,39.58074412255855,44.33628089676342,45.25758050315628,50.071729411035626,33.7016730500618,Arts_Media,"['Trades_Manufacturing', 'STEM']",22.470798692615453
STU0137,8,Female,Public,Low,49,70,67,57,5,8,-7,2,3,3,4,9,5,4,4,6,0,0,1,2,1,3,0,0,1,2,0,0,Visual,28.508596467832408,28.915541000369764,75.0822300442533,52.0955905899584,38.43322469055985,28.274407100079145,38.752778985188264,69.13900321656223,Arts_Media,"['Government_Law', 'Healthcare']",5.943226827691063
STU0138,12,Female,Public,Middle,60,55,70,48,0,4,-4,9,1,9,8,9,3,10,5,2,0,0,0,0,0,0,1,5,0,0,0,0,Kinesthetic,49.59011071178775,31.17626190075792,41.8471403777949,77.05126785024906,44.342085944691654,56.80411210636309,64.58361348930926,40.11931525120956,Healthcare,"['Trades_Manufacturing', 'Social_Services']",12.467654360939804
STU0139,9,Female,Public,Low,88,93,43,92,3,1,4,3,2,3,6,6,9,5,1,5,0,0,0,0,1,1,1,3,1,2,1,4,Reading/Writing,54.272490909385276,41.7200082316181,50.33758901727553,55.85207804335658,52.63562481750734,33.07045666030714,53.76972863776043,54.65241498842818,Healthcare,"['Government_Law', 'STEM']",1.1996630549284006
STU0140,7,Other,Public,High,70,77,67,66,2,1,0,1,5,3,7,9,6,1,2,6,0,0,0,0,0,0,0,0,0,0,1,3,Auditory,51.14278523910315,50.0590825449024,68.27600930989553,44.80395110540247,35.90320497710655,11.792958567936715,45.63776368058805,62.44714632260688,Arts_Media,"['Government_Law', 'STEM']",5.828862987288645
